order_id,product_id,quantity,unit_price,item_total
4244,315,6,883.33,5299.9800000000005
4244,191,5,964.93,4824.65
4245,436,1,402.28,402.28
4245,487,7,719.77,5038.389999999999
4246,383,4,64.88,259.52
4246,407,1,33.67,33.67
4247,467,6,39.01,234.06
4247,373,6,22.54,135.24
4247,333,1,614.22,614.22
4247,200,6,832.97,4997.82
4248,111,2,840.68,1681.36
4248,126,2,531.19,1062.38
4248,218,5,451.32,2256.6
4249,35,7,294.22,2059.54
4249,174,8,419.67,3357.36
4249,238,1,596.28,596.28
4249,43,2,136.07,272.14
4250,296,6,381.42,2288.52
4250,97,10,566.9,5669.0
4250,186,10,806.04,8060.4
4251,173,7,865.08,6055.56
4252,284,9,574.37,5169.33
4252,187,3,341.39,1024.17
4253,310,5,895.21,4476.05
4253,142,1,926.33,926.33
4254,333,10,614.22,6142.200000000001
4254,68,3,787.95,2363.8500000000004
4255,197,1,684.9,684.9
4255,204,6,83.23,499.38
4256,422,2,298.76,597.52
4257,266,1,91.84,91.84
4257,314,2,210.3,420.6
4257,500,2,593.06,1186.12
4257,362,4,542.28,2169.12
4257,349,5,499.94,2499.7
4258,180,4,426.89,1707.56
4258,425,10,458.23,4582.3
4259,11,3,373.87,1121.61
4259,448,6,906.03,5436.18
4260,446,2,997.19,1994.38
4260,166,4,115.49,461.96
4260,136,3,648.46,1945.38
4260,25,4,493.94,1975.76
4261,72,7,307.73,2154.11
4261,463,5,365.52,1827.6
4261,359,6,293.62,1761.72
4262,111,3,840.68,2522.04
4262,330,9,145.76,1311.84
4262,390,7,921.02,6447.139999999999
4263,499,8,789.12,6312.96
4263,90,7,556.56,3895.92
4263,105,1,966.84,966.84
4263,341,3,284.2,852.5999999999999
4263,213,5,680.7,3403.5
4264,237,7,617.97,4325.79
4264,24,4,683.49,2733.96
4264,87,5,126.14,630.7
4264,16,3,827.35,2482.05
4265,446,6,997.19,5983.14
4265,306,4,826.6,3306.4
4265,375,7,527.78,3694.46
4265,366,8,637.95,5103.6
4265,415,8,922.06,7376.48
4266,409,10,951.48,9514.8
4266,295,9,636.08,5724.72
4266,179,6,72.63,435.78
4267,27,4,140.62,562.48
4267,496,6,961.06,5766.36
4267,145,7,961.85,6732.95
4267,482,2,546.7,1093.4
4268,90,7,556.56,3895.92
4268,385,7,775.6,5429.2
4269,123,2,436.27,872.54
4269,351,5,533.0,2665.0
4269,439,8,560.39,4483.12
4269,96,7,377.0,2639.0
4269,490,3,848.02,2544.06
4270,190,1,208.84,208.84
4270,231,10,930.62,9306.2
4270,339,7,390.19,2731.33
4270,177,7,386.92,2708.44
4270,275,5,111.39,556.95
4271,280,6,692.24,4153.4400000000005
4271,472,4,818.12,3272.48
4271,293,4,830.2,3320.8
4271,453,7,432.4,3026.8
4272,148,3,568.32,1704.96
4272,7,5,127.04,635.2
4272,332,8,77.73,621.84
4273,21,6,903.86,5423.16
4273,486,4,209.45,837.8
4273,47,6,255.04,1530.24
4273,2,4,16.76,67.04
4274,498,3,696.62,2089.86
4274,184,10,144.13,1441.3
4274,171,9,98.72,888.48
4274,84,6,484.6,2907.6000000000004
4275,395,4,575.82,2303.28
4275,193,7,496.1,3472.7000000000003
4275,141,8,56.1,448.8
4276,350,2,504.59,1009.18
4276,199,6,217.55,1305.3000000000002
4276,445,8,918.25,7346.0
4277,246,7,398.62,2790.34
4277,187,4,341.39,1365.56
4277,483,9,47.58,428.22
4277,265,4,841.49,3365.96
4278,402,5,568.17,2840.85
4278,143,7,567.87,3975.09
4279,129,7,569.35,3985.45
4279,252,4,125.78,503.12
4279,118,10,662.69,6626.900000000001
4279,47,1,255.04,255.04
4279,92,7,365.67,2559.69
4280,431,3,853.96,2561.88
4280,113,5,146.12,730.6
4280,133,10,385.47,3854.7
4280,89,8,706.73,5653.84
4280,259,10,195.23,1952.3
4281,238,10,596.28,5962.799999999999
4281,384,9,175.21,1576.89
4281,344,2,36.56,73.12
4281,394,7,326.74,2287.1800000000003
4281,139,2,237.47,474.94
4282,104,2,264.75,529.5
4282,326,2,988.27,1976.54
4282,301,7,586.14,4102.98
4282,182,9,723.69,6513.210000000001
4282,253,4,149.94,599.76
4283,99,1,935.41,935.41
4284,43,4,136.07,544.28
4284,355,8,765.1,6120.8
4284,400,3,334.03,1002.09
4284,12,7,957.79,6704.53
4285,289,1,144.23,144.23
4285,19,2,368.17,736.34
4286,203,7,162.6,1138.2
4286,421,8,665.82,5326.56
4286,259,9,195.23,1757.07
4286,16,1,827.35,827.35
4286,300,9,460.15,4141.349999999999
4287,343,10,611.52,6115.2
4287,80,4,275.78,1103.12
4287,46,2,536.61,1073.22
4288,15,7,759.78,5318.46
4288,350,4,504.59,2018.36
4288,361,10,408.25,4082.5
4289,260,3,623.22,1869.66
4289,185,6,338.9,2033.4
4289,392,5,743.26,3716.3
4289,299,3,697.76,2093.28
4290,442,7,139.41,975.87
4290,334,5,357.68,1788.4
4291,377,4,752.28,3009.12
4291,98,10,154.46,1544.6
4292,308,10,551.84,5518.400000000001
4292,362,10,542.28,5422.799999999999
4293,343,4,611.52,2446.08
4294,30,9,31.55,283.95
4294,388,2,860.1,1720.2
4294,6,2,695.84,1391.68
4295,236,7,437.81,3064.67
4295,487,5,719.77,3598.85
4295,438,10,40.77,407.7000000000001
4295,368,8,701.69,5613.52
4296,98,8,154.46,1235.68
4296,439,1,560.39,560.39
4296,314,7,210.3,1472.1
4296,443,9,378.52,3406.68
4297,324,4,524.25,2097.0
4297,44,10,758.62,7586.2
4297,304,2,851.61,1703.22
4298,267,2,299.17,598.34
4298,453,3,432.4,1297.1999999999998
4298,244,6,864.01,5184.06
4298,31,10,748.35,7483.5
4299,114,4,77.29,309.16
4299,496,10,961.06,9610.6
4299,188,10,974.48,9744.8
4299,162,5,800.07,4000.35
4300,479,4,703.56,2814.24
4301,266,5,91.84,459.2000000000001
4301,477,4,808.15,3232.6
4301,265,8,841.49,6731.92
4302,284,4,574.37,2297.48
4302,430,5,457.4,2287.0
4302,64,9,880.92,7928.28
4302,91,2,386.86,773.72
4303,371,9,64.48,580.32
4303,164,5,714.56,3572.8
4303,366,2,637.95,1275.9
4303,147,1,929.59,929.59
4303,2,2,16.76,33.52
4304,372,4,661.47,2645.88
4304,256,1,542.01,542.01
4304,172,2,600.96,1201.92
4304,398,5,954.54,4772.7
4304,183,9,620.5,5584.5
4305,48,1,282.89,282.89
4305,446,5,997.19,4985.950000000001
4305,62,10,228.83,2288.3
4305,72,10,307.73,3077.3
4306,269,1,569.99,569.99
4307,419,1,640.84,640.84
4307,486,3,209.45,628.3499999999999
4308,372,7,661.47,4630.29
4308,150,2,390.01,780.02
4308,479,7,703.56,4924.92
4308,449,9,131.3,1181.7
4309,434,10,837.57,8375.7
4310,317,5,102.41,512.05
4310,231,3,930.62,2791.86
4311,216,9,515.57,4640.13
4311,403,6,626.49,3758.94
4311,292,5,257.18,1285.9
4312,119,1,536.89,536.89
4312,390,4,921.02,3684.08
4313,425,7,458.23,3207.61
4314,264,10,687.85,6878.5
4314,146,2,754.73,1509.46
4314,129,8,569.35,4554.8
4314,317,10,102.41,1024.1
4315,368,7,701.69,4911.83
4315,157,1,39.33,39.33
4315,472,2,818.12,1636.24
4315,472,6,818.12,4908.72
4315,407,8,33.67,269.36
4316,383,8,64.88,519.04
4317,407,2,33.67,67.34
4317,125,10,157.41,1574.1
4318,44,3,758.62,2275.86
4319,406,3,159.06,477.18
4320,14,5,421.69,2108.45
4321,174,9,419.67,3777.03
4321,106,8,495.69,3965.52
4322,159,3,941.73,2825.19
4322,113,8,146.12,1168.96
4322,37,2,964.14,1928.28
4323,383,8,64.88,519.04
4323,197,9,684.9,6164.099999999999
4323,26,6,451.03,2706.18
4323,242,8,195.09,1560.72
4324,3,4,452.27,1809.08
4324,203,10,162.6,1626.0
4324,355,2,765.1,1530.2
4324,368,4,701.69,2806.76
4325,347,8,397.83,3182.64
4326,289,7,144.23,1009.61
4327,149,3,680.26,2040.78
4327,411,4,314.44,1257.76
4327,381,3,975.3,2925.9
4328,136,1,648.46,648.46
4328,11,2,373.87,747.74
4328,164,4,714.56,2858.24
4329,163,6,91.22,547.3199999999999
4329,417,1,463.87,463.87
4330,114,3,77.29,231.87
4330,42,7,992.92,6950.44
4330,282,2,619.99,1239.98
4330,44,7,758.62,5310.34
4331,250,6,594.27,3565.62
4331,411,3,314.44,943.32
4331,321,6,434.94,2609.64
4332,254,5,600.46,3002.3
4332,310,2,895.21,1790.42
4332,61,1,877.5,877.5
4332,244,3,864.01,2592.03
4333,348,8,785.96,6287.68
4333,358,2,949.19,1898.38
4333,233,8,337.68,2701.44
4334,111,10,840.68,8406.8
4334,267,5,299.17,1495.85
4334,178,9,308.12,2773.08
4334,478,9,914.84,8233.56
4334,345,6,877.07,5262.42
4335,339,5,390.19,1950.95
4335,44,9,758.62,6827.58
4335,121,10,540.38,5403.8
4335,306,10,826.6,8266.0
4335,231,4,930.62,3722.48
4336,339,2,390.19,780.38
4336,452,10,501.17,5011.7
4336,335,6,750.79,4504.74
4337,315,7,883.33,6183.31
4337,60,4,820.2,3280.8
4337,72,6,307.73,1846.38
4338,350,3,504.59,1513.77
4338,394,3,326.74,980.22
4338,77,8,650.24,5201.92
4339,280,8,692.24,5537.92
4340,477,3,808.15,2424.45
4340,480,6,567.97,3407.82
4340,42,7,992.92,6950.44
4340,241,6,581.57,3489.42
4341,427,1,117.88,117.88
4341,20,8,121.09,968.72
4341,206,1,924.26,924.26
4341,115,1,226.53,226.53
4342,5,2,21.32,42.64
4342,352,4,934.59,3738.36
4342,238,1,596.28,596.28
4343,189,3,327.46,982.38
4343,187,5,341.39,1706.9499999999998
4343,460,1,425.04,425.04
4343,154,9,840.29,7562.61
4344,428,1,455.07,455.07
4345,45,9,676.76,6090.84
4345,291,10,135.62,1356.2
4345,94,1,107.62,107.62
4345,398,5,954.54,4772.7
4346,486,9,209.45,1885.05
4346,488,3,68.96,206.88
4347,89,3,706.73,2120.19
4347,275,4,111.39,445.56
4347,204,9,83.23,749.07
4347,333,2,614.22,1228.44
4348,194,3,332.63,997.89
4348,35,4,294.22,1176.88
4349,64,3,880.92,2642.76
4349,485,3,483.21,1449.63
4350,266,1,91.84,91.84
4350,155,9,771.32,6941.88
4350,39,5,381.89,1909.45
4351,488,9,68.96,620.64
4351,463,4,365.52,1462.08
4352,283,10,815.39,8153.9
4352,452,5,501.17,2505.85
4352,40,1,875.81,875.81
4352,51,1,248.26,248.26
4352,15,5,759.78,3798.9
4353,406,5,159.06,795.3
4353,322,8,104.23,833.84
4353,404,10,595.77,5957.7
4353,260,2,623.22,1246.44
4353,108,4,723.11,2892.44
4354,232,4,520.83,2083.32
4355,432,6,809.52,4857.12
4356,77,3,650.24,1950.72
4356,120,3,26.56,79.67999999999999
4356,148,9,568.32,5114.88
4356,99,10,935.41,9354.1
4357,321,5,434.94,2174.7
4357,234,2,239.54,479.08
4357,133,6,385.47,2312.82
4357,48,8,282.89,2263.12
4358,341,8,284.2,2273.6
4358,412,9,983.28,8849.52
4358,310,4,895.21,3580.84
4358,459,1,96.84,96.84
4358,223,3,833.0,2499.0
4359,342,1,557.86,557.86
4360,186,5,806.04,4030.2
4360,348,6,785.96,4715.76
4360,189,4,327.46,1309.84
4360,218,5,451.32,2256.6
4360,242,2,195.09,390.18
4361,321,9,434.94,3914.46
4361,254,2,600.46,1200.92
4362,323,8,87.16,697.28
4362,417,9,463.87,4174.83
4362,280,7,692.24,4845.68
4363,262,9,203.18,1828.62
4363,484,1,605.65,605.65
4364,488,9,68.96,620.64
4364,75,10,561.71,5617.1
4364,27,4,140.62,562.48
4364,306,1,826.6,826.6
4364,100,7,423.4,2963.8
4365,19,9,368.17,3313.53
4365,416,1,418.93,418.93
4365,226,4,354.82,1419.28
4365,5,8,21.32,170.56
4366,267,3,299.17,897.51
4367,49,8,767.84,6142.72
4367,331,5,645.16,3225.8
4367,147,4,929.59,3718.36
4367,475,7,361.26,2528.82
4367,487,10,719.77,7197.7
4368,259,6,195.23,1171.38
4368,117,9,934.56,8411.039999999999
4368,425,6,458.23,2749.38
4369,172,10,600.96,6009.6
4369,315,10,883.33,8833.300000000001
4369,206,5,924.26,4621.3
4370,191,5,964.93,4824.65
4370,409,3,951.48,2854.44
4370,438,10,40.77,407.7000000000001
4370,19,1,368.17,368.17
4370,489,7,707.65,4953.55
4371,232,1,520.83,520.83
4371,285,5,600.89,3004.45
4371,229,6,123.93,743.58
4371,13,3,460.43,1381.29
4371,258,9,175.2,1576.8
4372,487,1,719.77,719.77
4372,440,7,103.78,726.46
4372,411,2,314.44,628.88
4372,361,1,408.25,408.25
4373,239,8,707.69,5661.52
4373,59,4,325.71,1302.84
4373,499,4,789.12,3156.48
4373,25,8,493.94,3951.52
4374,403,1,626.49,626.49
4374,13,2,460.43,920.86
4374,241,7,581.57,4070.99
4374,399,6,867.37,5204.22
4375,133,2,385.47,770.94
4375,379,4,341.66,1366.64
4375,126,7,531.19,3718.33
4375,196,9,207.8,1870.2
4376,457,9,650.81,5857.289999999999
4376,484,1,605.65,605.65
4376,5,3,21.32,63.96
4376,339,6,390.19,2341.14
4376,362,4,542.28,2169.12
4377,65,5,629.73,3148.65
4377,340,4,321.36,1285.44
4377,236,8,437.81,3502.48
4377,373,7,22.54,157.78
4377,409,10,951.48,9514.8
4378,462,7,796.9,5578.3
4378,16,5,827.35,4136.75
4378,375,5,527.78,2638.9
4378,121,5,540.38,2701.9
4378,478,8,914.84,7318.72
4379,50,1,425.05,425.05
4379,58,9,817.63,7358.67
4379,33,5,73.12,365.6
4380,267,3,299.17,897.51
4380,117,5,934.56,4672.799999999999
4381,366,9,637.95,5741.55
4381,384,1,175.21,175.21
4381,26,1,451.03,451.03
4382,112,3,58.03,174.09
4382,98,5,154.46,772.3000000000001
4382,281,2,614.16,1228.32
4382,151,6,792.59,4755.54
4383,328,10,389.24,3892.4
4383,172,2,600.96,1201.92
4383,82,6,196.28,1177.68
4383,208,9,704.62,6341.58
4384,13,5,460.43,2302.15
4384,387,10,743.37,7433.7
4384,500,1,593.06,593.06
4384,280,7,692.24,4845.68
4385,451,7,438.82,3071.74
4385,42,1,992.92,992.92
4385,112,3,58.03,174.09
4385,423,5,926.78,4633.9
4385,90,3,556.56,1669.6799999999998
4386,443,4,378.52,1514.08
4387,34,10,986.28,9862.8
4387,482,6,546.7,3280.2000000000003
4388,283,6,815.39,4892.34
4388,145,3,961.85,2885.55
4388,462,4,796.9,3187.6
4389,147,3,929.59,2788.77
4389,385,9,775.6,6980.400000000001
4389,60,7,820.2,5741.400000000001
4389,202,4,309.8,1239.2
4389,45,1,676.76,676.76
4390,242,10,195.09,1950.9
4390,211,7,668.05,4676.349999999999
4391,285,10,600.89,6008.9
4391,475,2,361.26,722.52
4391,425,8,458.23,3665.84
4391,48,3,282.89,848.67
4391,209,2,597.88,1195.76
4392,395,10,575.82,5758.200000000001
4392,245,3,320.27,960.81
4393,498,2,696.62,1393.24
4393,23,7,855.94,5991.58
4393,250,8,594.27,4754.16
4394,307,6,329.64,1977.84
4395,274,3,446.95,1340.85
4395,499,7,789.12,5523.84
4395,61,7,877.5,6142.5
4395,296,10,381.42,3814.2
4395,436,4,402.28,1609.12
4396,435,4,100.3,401.2
4396,486,3,209.45,628.3499999999999
4396,113,6,146.12,876.72
4396,451,1,438.82,438.82
4397,197,10,684.9,6849.0
4397,89,3,706.73,2120.19
4398,468,9,68.01,612.09
4398,412,6,983.28,5899.68
4398,64,1,880.92,880.92
4399,91,7,386.86,2708.02
4400,31,1,748.35,748.35
4400,497,2,182.46,364.92
4400,435,10,100.3,1003.0
4400,91,4,386.86,1547.44
4400,414,4,714.54,2858.16
4401,12,4,957.79,3831.16
4401,467,8,39.01,312.08
4401,419,10,640.84,6408.400000000001
4401,75,8,561.71,4493.68
4401,367,2,684.25,1368.5
4402,136,1,648.46,648.46
4403,211,10,668.05,6680.5
4403,380,6,528.62,3171.7200000000003
4404,6,3,695.84,2087.52
4404,495,3,949.21,2847.63
4404,305,6,403.74,2422.44
4404,398,7,954.54,6681.78
4405,296,2,381.42,762.84
4405,409,9,951.48,8563.32
4405,293,6,830.2,4981.200000000001
4405,232,6,520.83,3124.9800000000005
4406,436,8,402.28,3218.24
4407,88,4,915.3,3661.2
4407,281,1,614.16,614.16
4408,322,3,104.23,312.69
4408,356,4,26.52,106.08
4409,130,8,306.97,2455.76
4409,76,9,250.43,2253.87
4409,342,2,557.86,1115.72
4409,62,5,228.83,1144.15
4410,316,8,875.68,7005.44
4410,463,5,365.52,1827.6
4410,476,4,184.34,737.36
4411,164,10,714.56,7145.599999999999
4412,327,10,140.85,1408.5
4412,87,2,126.14,252.28
4413,342,8,557.86,4462.88
4413,182,7,723.69,5065.83
4413,312,7,26.12,182.84
4413,196,7,207.8,1454.6
4414,174,3,419.67,1259.01
4414,378,8,735.61,5884.88
4414,403,7,626.49,4385.43
4415,319,10,173.87,1738.7
4416,229,6,123.93,743.58
4417,356,7,26.52,185.64
4418,438,1,40.77,40.77
4418,460,3,425.04,1275.12
4418,479,3,703.56,2110.68
4418,19,4,368.17,1472.68
4418,244,2,864.01,1728.02
4419,372,8,661.47,5291.76
4419,384,9,175.21,1576.89
4419,340,8,321.36,2570.88
4419,244,1,864.01,864.01
4420,460,7,425.04,2975.28
4420,305,4,403.74,1614.96
4420,437,6,305.85,1835.1
4420,120,4,26.56,106.24
4421,28,8,568.27,4546.16
4421,79,2,727.34,1454.68
4422,350,3,504.59,1513.77
4422,188,2,974.48,1948.96
4422,28,3,568.27,1704.81
4422,405,7,735.14,5145.98
4422,471,9,660.3,5942.7
4423,425,6,458.23,2749.38
4423,53,7,675.3,4727.099999999999
4423,360,4,769.44,3077.76
4423,392,8,743.26,5946.08
4423,294,2,398.77,797.54
4424,287,10,577.01,5770.1
4424,216,5,515.57,2577.8500000000004
4425,456,1,617.97,617.97
4426,425,4,458.23,1832.92
4426,186,10,806.04,8060.4
4426,483,9,47.58,428.22
4427,141,4,56.1,224.4
4427,17,2,683.54,1367.08
4428,439,7,560.39,3922.73
4428,279,6,217.78,1306.68
4428,250,10,594.27,5942.7
4429,237,7,617.97,4325.79
4429,352,7,934.59,6542.13
4429,2,10,16.76,167.60000000000002
4429,8,4,411.36,1645.44
4429,191,3,964.93,2894.79
4430,229,2,123.93,247.86
4430,203,8,162.6,1300.8
4430,200,9,832.97,7496.73
4431,369,7,67.33,471.31
4431,286,6,979.21,5875.26
4431,225,10,786.43,7864.299999999999
4431,442,2,139.41,278.82
4432,409,3,951.48,2854.44
4432,474,1,579.94,579.94
4432,179,2,72.63,145.26
4432,421,2,665.82,1331.64
4432,162,5,800.07,4000.35
4433,71,6,478.78,2872.68
4433,431,3,853.96,2561.88
4433,104,7,264.75,1853.25
4433,28,7,568.27,3977.89
4434,327,8,140.85,1126.8
4434,302,4,102.21,408.84
4434,399,6,867.37,5204.22
4434,396,2,676.59,1353.18
4435,400,5,334.03,1670.15
4435,350,6,504.59,3027.54
4436,89,8,706.73,5653.84
4436,183,6,620.5,3723.0
4437,229,7,123.93,867.51
4437,261,10,952.32,9523.2
4437,57,8,148.73,1189.84
4438,410,8,382.51,3060.08
4438,246,9,398.62,3587.58
4438,264,5,687.85,3439.25
4438,309,10,853.9,8539.0
4438,207,7,424.12,2968.84
4439,190,10,208.84,2088.4
4439,422,5,298.76,1493.8
4439,12,6,957.79,5746.74
4440,269,7,569.99,3989.93
4440,497,3,182.46,547.38
4440,325,6,17.98,107.88
4441,46,3,536.61,1609.83
4441,177,10,386.92,3869.2
4441,11,7,373.87,2617.09
4441,62,6,228.83,1372.98
4441,417,7,463.87,3247.09
4442,349,3,499.94,1499.82
4443,85,3,310.16,930.48
4443,31,8,748.35,5986.8
4443,456,7,617.97,4325.79
4443,405,8,735.14,5881.12
4444,174,6,419.67,2518.02
4444,312,1,26.12,26.12
4445,75,4,561.71,2246.84
4445,484,5,605.65,3028.25
4445,226,5,354.82,1774.1
4445,372,3,661.47,1984.41
4445,336,2,619.92,1239.84
4446,262,5,203.18,1015.9
4447,171,1,98.72,98.72
4447,54,3,252.29,756.87
4447,486,3,209.45,628.3499999999999
4448,141,8,56.1,448.8
4448,251,9,320.05,2880.4500000000003
4448,60,1,820.2,820.2
4448,415,5,922.06,4610.299999999999
4449,240,8,754.8,6038.4
4449,285,3,600.89,1802.67
4449,95,6,764.01,4584.06
4449,489,2,707.65,1415.3
4449,214,9,966.06,8694.539999999999
4450,187,8,341.39,2731.12
4451,453,10,432.4,4324.0
4451,467,9,39.01,351.09
4452,138,8,895.84,7166.72
4452,81,9,606.89,5462.01
4452,380,3,528.62,1585.86
4453,254,3,600.46,1801.38
4453,487,1,719.77,719.77
4453,133,10,385.47,3854.7
4453,200,5,832.97,4164.85
4454,163,8,91.22,729.76
4454,22,7,541.29,3789.03
4454,187,8,341.39,2731.12
4454,213,1,680.7,680.7
4455,496,4,961.06,3844.24
4455,148,3,568.32,1704.96
4455,2,9,16.76,150.84
4455,370,7,124.83,873.81
4456,107,2,797.03,1594.06
4457,227,1,724.77,724.77
4458,86,9,219.69,1977.21
4458,424,5,833.58,4167.900000000001
4458,143,3,567.87,1703.61
4459,412,4,983.28,3933.12
4459,92,4,365.67,1462.68
4459,104,4,264.75,1059.0
4459,318,7,91.6,641.1999999999999
4459,270,8,554.23,4433.84
4460,103,1,658.06,658.06
4460,399,9,867.37,7806.33
4460,338,3,754.92,2264.76
4460,304,9,851.61,7664.49
4461,190,2,208.84,417.68
4461,70,4,382.7,1530.8
4461,271,7,123.06,861.4200000000001
4461,249,1,802.61,802.61
4462,1,10,482.68,4826.8
4462,132,5,761.99,3809.95
4462,359,7,293.62,2055.34
4463,76,9,250.43,2253.87
4464,224,10,354.85,3548.5
4464,325,1,17.98,17.98
4464,410,2,382.51,765.02
4465,242,10,195.09,1950.9
4465,429,6,129.53,777.1800000000001
4465,262,2,203.18,406.36
4466,462,1,796.9,796.9
4466,470,1,974.24,974.24
4466,176,2,576.24,1152.48
4467,467,7,39.01,273.07
4467,288,2,985.63,1971.26
4467,372,8,661.47,5291.76
4468,424,9,833.58,7502.22
4469,458,9,883.95,7955.55
4469,142,10,926.33,9263.3
4469,56,1,756.84,756.84
4469,414,5,714.54,3572.7
4469,302,5,102.21,511.05
4470,461,5,256.66,1283.3000000000002
4471,349,2,499.94,999.88
4471,7,6,127.04,762.24
4472,421,6,665.82,3994.92
4472,202,2,309.8,619.6
4472,200,4,832.97,3331.88
4472,116,6,69.85,419.1
4472,483,4,47.58,190.32
4473,152,5,87.64,438.2
4474,500,8,593.06,4744.48
4474,369,5,67.33,336.65
4475,99,9,935.41,8418.69
4475,344,1,36.56,36.56
4475,168,4,111.21,444.84
4476,390,2,921.02,1842.04
4477,311,7,55.48,388.36
4477,282,5,619.99,3099.95
4477,392,8,743.26,5946.08
4478,178,9,308.12,2773.08
4478,123,5,436.27,2181.35
4478,287,1,577.01,577.01
4478,369,2,67.33,134.66
4479,49,8,767.84,6142.72
4479,194,2,332.63,665.26
4480,390,9,921.02,8289.18
4480,368,4,701.69,2806.76
4480,479,8,703.56,5628.48
4480,9,2,772.14,1544.28
4480,293,7,830.2,5811.400000000001
4481,345,9,877.07,7893.63
4481,273,7,824.38,5770.66
4481,396,7,676.59,4736.13
4482,120,2,26.56,53.12
4483,64,7,880.92,6166.44
4483,156,8,402.74,3221.92
4483,203,6,162.6,975.6
4483,93,10,517.69,5176.900000000001
4484,339,4,390.19,1560.76
4484,481,3,838.33,2514.99
4485,249,1,802.61,802.61
4485,339,6,390.19,2341.14
4485,134,1,65.55,65.55
4485,335,6,750.79,4504.74
4486,312,4,26.12,104.48
4486,474,5,579.94,2899.7000000000003
4486,469,6,363.86,2183.16
4487,162,10,800.07,8000.700000000001
4488,321,8,434.94,3479.52
4488,484,3,605.65,1816.95
4488,28,9,568.27,5114.43
4489,369,4,67.33,269.32
4489,338,4,754.92,3019.68
4489,108,10,723.11,7231.1
4490,365,3,541.03,1623.09
4490,190,5,208.84,1044.2
4490,149,3,680.26,2040.78
4490,269,7,569.99,3989.93
4490,300,7,460.15,3221.05
4491,427,8,117.88,943.04
4492,302,9,102.21,919.89
4492,234,1,239.54,239.54
4492,76,2,250.43,500.86
4493,101,5,336.57,1682.85
4493,288,7,985.63,6899.41
4493,259,7,195.23,1366.61
4493,19,9,368.17,3313.53
4493,5,8,21.32,170.56
4494,416,4,418.93,1675.72
4495,56,6,756.84,4541.04
4495,452,4,501.17,2004.68
4495,328,3,389.24,1167.72
4495,199,8,217.55,1740.4
4495,423,3,926.78,2780.34
4496,210,10,118.28,1182.8
4496,316,9,875.68,7881.12
4496,372,4,661.47,2645.88
4496,71,5,478.78,2393.9
4497,124,1,115.95,115.95
4497,286,3,979.21,2937.63
4497,335,6,750.79,4504.74
4498,430,5,457.4,2287.0
4498,232,7,520.83,3645.81
4498,260,2,623.22,1246.44
4499,340,8,321.36,2570.88
4499,10,4,642.32,2569.28
4499,399,1,867.37,867.37
4499,240,9,754.8,6793.2
4499,24,10,683.49,6834.9
4500,429,8,129.53,1036.24
4501,303,8,638.49,5107.92
4501,130,8,306.97,2455.76
4502,238,2,596.28,1192.56
4503,413,6,961.57,5769.42
4503,131,3,657.2,1971.6
4504,276,9,753.83,6784.47
4504,235,7,192.61,1348.27
4504,116,4,69.85,279.4
4504,257,1,931.39,931.39
4505,147,8,929.59,7436.72
4506,458,1,883.95,883.95
4507,379,3,341.66,1024.98
4507,59,4,325.71,1302.84
4507,469,5,363.86,1819.3
4508,67,4,942.17,3768.68
4508,320,1,312.45,312.45
4508,269,6,569.99,3419.94
4508,382,8,501.19,4009.52
4509,426,8,944.12,7552.96
4509,248,2,180.8,361.6
4509,349,10,499.94,4999.4
4509,227,7,724.77,5073.389999999999
4510,308,10,551.84,5518.400000000001
4510,424,8,833.58,6668.64
4510,481,2,838.33,1676.66
4510,98,7,154.46,1081.22
4510,257,6,931.39,5588.34
4511,423,6,926.78,5560.68
4511,440,7,103.78,726.46
4511,300,7,460.15,3221.05
4511,114,8,77.29,618.32
4512,7,10,127.04,1270.4
4513,11,9,373.87,3364.83
4513,475,4,361.26,1445.04
4513,362,4,542.28,2169.12
4513,472,5,818.12,4090.6
4514,228,10,76.5,765.0
4515,258,5,175.2,876.0
4515,267,3,299.17,897.51
4516,51,4,248.26,993.04
4516,211,8,668.05,5344.4
4516,77,10,650.24,6502.4
4517,275,3,111.39,334.17
4517,111,2,840.68,1681.36
4518,136,4,648.46,2593.84
4518,115,10,226.53,2265.3
4518,234,1,239.54,239.54
4519,150,5,390.01,1950.05
4519,359,8,293.62,2348.96
4519,386,4,677.38,2709.52
4520,438,6,40.77,244.62
4521,20,2,121.09,242.18
4521,202,2,309.8,619.6
4521,25,6,493.94,2963.64
4521,371,1,64.48,64.48
4521,97,2,566.9,1133.8
4522,196,3,207.8,623.4000000000001
4522,265,7,841.49,5890.43
4522,31,1,748.35,748.35
4522,199,1,217.55,217.55
4523,469,7,363.86,2547.02
4523,237,6,617.97,3707.82
4524,157,5,39.33,196.65
4524,248,8,180.8,1446.4
4525,332,9,77.73,699.57
4525,260,4,623.22,2492.88
4525,399,4,867.37,3469.48
4525,246,6,398.62,2391.7200000000003
4526,98,4,154.46,617.84
4526,58,6,817.63,4905.78
4526,283,8,815.39,6523.12
4526,185,2,338.9,677.8
4526,361,10,408.25,4082.5
4527,106,10,495.69,4956.9
4527,294,7,398.77,2791.39
4527,181,8,367.51,2940.08
4528,92,7,365.67,2559.69
4528,498,4,696.62,2786.48
4528,431,9,853.96,7685.64
4529,370,5,124.83,624.15
4529,199,4,217.55,870.2
4529,338,3,754.92,2264.76
4529,187,1,341.39,341.39
4530,461,3,256.66,769.98
